,date,elev,unit,elevft
63,2013-03-05,1280.0246259999842,ft,4199.55585958
64,2013-03-06,1280.0307219999843,ft,4199.575859580001
65,2013-03-07,1280.033769999984,ft,4199.58585958
66,2013-03-08,1280.0672979999842,ft,4199.695859580001
67,2013-03-09,1280.1374019999841,ft,4199.92585958
68,2013-03-10,1280.0398659999842,ft,4199.6058595800005
69,2013-03-11,1280.0368179999841,ft,4199.59585958
70,2013-03-12,1280.0368179999841,ft,4199.59585958
71,2013-03-13,1280.0307219999843,ft,4199.575859580001
72,2013-03-14,1280.033769999984,ft,4199.58585958
73,2013-03-15,1280.049009999984,ft,4199.63585958
74,2013-03-16,1280.049009999984,ft,4199.63585958
75,2013-03-17,1280.113017999984,ft,4199.84585958
76,2013-03-18,1280.0520579999843,ft,4199.64585958
77,2013-03-19,1280.045961999984,ft,4199.62585958
78,2013-03-20,1280.0307219999843,ft,4199.575859580001
79,2013-03-21,1280.0977779999841,ft,4199.79585958
80,2013-03-22,1280.0764419999841,ft,4199.72585958
81,2013-03-23,1280.073393999984,ft,4199.71585958
82,2013-03-24,1280.045961999984,ft,4199.62585958
83,2013-03-25,1280.0429139999842,ft,4199.615859580001
84,2013-03-26,1280.0551059999843,ft,4199.655859580001
85,2013-03-27,1280.0581539999841,ft,4199.66585958
86,2013-03-28,1280.0642499999842,ft,4199.68585958
87,2013-03-29,1280.070345999984,ft,4199.70585958
88,2013-03-30,1280.0612019999842,ft,4199.67585958
89,2013-03-31,1280.0612019999842,ft,4199.67585958
90,2013-04-01,1280.0794899999842,ft,4199.735859580001
91,2013-04-02,1280.085585999984,ft,4199.75585958
92,2013-04-03,1280.070345999984,ft,4199.70585958
93,2013-04-04,1280.0551059999843,ft,4199.655859580001
94,2013-04-05,1280.0794899999842,ft,4199.735859580001
95,2013-04-06,1280.085585999984,ft,4199.75585958
96,2013-04-07,1280.085585999984,ft,4199.75585958
97,2013-04-08,1280.1953139999844,ft,4200.115859580001
98,2013-04-09,1280.0947299999843,ft,4199.785859580001
99,2013-04-10,1280.045961999984,ft,4199.62585958
100,2013-04-11,1280.0612019999842,ft,4199.67585958
101,2013-04-12,1280.0612019999842,ft,4199.67585958
102,2013-04-13,1280.109969999984,ft,4199.83585958
103,2013-04-14,1280.0642499999842,ft,4199.68585958
104,2013-04-15,1280.070345999984,ft,4199.70585958
105,2013-04-16,1280.109969999984,ft,4199.83585958
106,2013-04-17,1280.1069219999843,ft,4199.825859580001
107,2013-04-18,1280.0368179999841,ft,4199.59585958
108,2013-04-19,1280.033769999984,ft,4199.58585958
109,2013-04-20,1280.0520579999843,ft,4199.64585958
110,2013-04-21,1280.0398659999842,ft,4199.6058595800005
111,2013-04-22,1280.0916819999843,ft,4199.7758595800005
112,2013-04-23,1280.0642499999842,ft,4199.68585958
113,2013-04-24,1280.045961999984,ft,4199.62585958
114,2013-04-25,1280.0398659999842,ft,4199.6058595800005
115,2013-04-26,1280.0368179999841,ft,4199.59585958
116,2013-04-27,1280.0307219999843,ft,4199.575859580001
117,2013-04-28,1280.0398659999842,ft,4199.6058595800005
118,2013-04-29,1280.049009999984,ft,4199.63585958
119,2013-04-30,1280.0886339999843,ft,4199.76585958
120,2013-05-01,1280.0886339999843,ft,4199.76585958
121,2013-05-02,1280.0307219999843,ft,4199.575859580001
122,2013-05-03,1280.0307219999843,ft,4199.575859580001
123,2013-05-04,1280.0368179999841,ft,4199.59585958
124,2013-05-05,1280.012433999984,ft,4199.51585958
125,2013-05-06,1280.0154819999843,ft,4199.5258595800005
126,2013-05-07,1280.0063379999842,ft,4199.495859580001
127,2013-05-08,1280.0246259999842,ft,4199.55585958
128,2013-05-09,1280.0307219999843,ft,4199.575859580001
129,2013-05-10,1280.045961999984,ft,4199.62585958
130,2013-05-11,1280.0368179999841,ft,4199.59585958
131,2013-05-12,1280.0215779999842,ft,4199.54585958
132,2013-05-13,1280.0215779999842,ft,4199.54585958
133,2013-05-14,1280.0368179999841,ft,4199.59585958
134,2013-05-15,1280.0398659999842,ft,4199.6058595800005
135,2013-05-16,1280.045961999984,ft,4199.62585958
136,2013-05-17,1280.0429139999842,ft,4199.615859580001
137,2013-05-18,1280.0429139999842,ft,4199.615859580001
138,2013-05-19,1280.049009999984,ft,4199.63585958
139,2013-05-20,1280.049009999984,ft,4199.63585958
140,2013-05-21,1280.0032899999842,ft,4199.485859580001
141,2013-05-22,1280.1191139999842,ft,4199.865859580001
142,2013-05-23,1280.045961999984,ft,4199.62585958
143,2013-05-24,1280.0154819999843,ft,4199.5258595800005
144,2013-05-25,1280.0154819999843,ft,4199.5258595800005
145,2013-05-26,1280.0185299999844,ft,4199.535859580001
146,2013-05-27,1280.0368179999841,ft,4199.59585958
147,2013-05-28,1280.012433999984,ft,4199.51585958
148,2013-05-29,1280.0154819999843,ft,4199.5258595800005
149,2013-05-30,1280.009385999984,ft,4199.50585958
150,2013-05-31,1280.0032899999842,ft,4199.485859580001
151,2013-06-01,1279.9971939999841,ft,4199.46585958
152,2013-06-02,1280.0063379999842,ft,4199.495859580001
153,2013-06-03,1279.9910979999843,ft,4199.445859580001
154,2013-06-04,1279.9880499999842,ft,4199.43585958
155,2013-06-05,1279.981953999984,ft,4199.41585958
156,2013-06-06,1279.972809999984,ft,4199.38585958
157,2013-06-07,1279.969761999984,ft,4199.37585958
158,2013-06-08,1279.981953999984,ft,4199.41585958
159,2013-06-09,1279.9667139999842,ft,4199.365859580001
160,2013-06-10,1279.9575699999841,ft,4199.33585958
161,2013-06-11,1279.9575699999841,ft,4199.33585958
162,2013-06-12,1279.9636659999842,ft,4199.3558595800005
163,2013-06-13,1279.9789059999844,ft,4199.405859580001
164,2013-06-14,1279.969761999984,ft,4199.37585958
165,2013-06-15,1279.9423299999844,ft,4199.285859580001
166,2013-06-16,1279.933185999984,ft,4199.25585958
167,2013-06-17,1279.933185999984,ft,4199.25585958
168,2013-06-18,1279.917945999984,ft,4199.20585958
169,2013-06-19,1279.975857999984,ft,4199.39585958
170,2013-06-20,1279.908801999984,ft,4199.17585958
171,2013-06-21,1279.936233999984,ft,4199.26585958
172,2013-06-22,1279.8996579999841,ft,4199.14585958
173,2013-06-23,1279.872225999984,ft,4199.05585958
174,2013-06-24,1279.8874659999842,ft,4199.1058595800005
175,2013-06-25,1279.8661299999842,ft,4199.035859580001
176,2013-06-26,1279.8752739999843,ft,4199.0658595800005
177,2013-06-27,1279.872225999984,ft,4199.05585958
178,2013-06-28,1279.8752739999843,ft,4199.0658595800005
179,2013-06-29,1279.8661299999842,ft,4199.035859580001
180,2013-06-30,1279.8447939999842,ft,4198.96585958
181,2013-07-01,1279.8539379999843,ft,4198.995859580001
182,2013-07-02,1279.856985999984,ft,4199.00585958
183,2013-07-03,1279.8539379999843,ft,4198.995859580001
184,2013-07-04,1279.829553999984,ft,4198.91585958
185,2013-07-05,1279.8417459999841,ft,4198.95585958
186,2013-07-06,1279.8143139999843,ft,4198.865859580001
187,2013-07-07,1279.8051699999842,ft,4198.83585958
188,2013-07-08,1279.8204099999841,ft,4198.88585958
189,2013-07-09,1279.8265059999842,ft,4198.905859580001
190,2013-07-10,1279.8204099999841,ft,4198.88585958
191,2013-07-11,1279.8417459999841,ft,4198.95585958
192,2013-07-12,1279.792977999984,ft,4198.79585958
193,2013-07-13,1279.7868819999842,ft,4198.7758595800005
194,2013-07-14,1279.8021219999844,ft,4198.825859580001
195,2013-07-15,1279.8021219999844,ft,4198.825859580001
196,2013-07-16,1279.7442099999842,ft,4198.63585958
197,2013-07-17,1279.7685939999842,ft,4198.71585958
198,2013-07-18,1279.7807859999841,ft,4198.75585958
199,2013-07-19,1279.7807859999841,ft,4198.75585958
200,2013-07-20,1279.7746899999843,ft,4198.735859580001
201,2013-07-21,1279.7685939999842,ft,4198.71585958
202,2013-07-22,1279.765545999984,ft,4198.70585958
203,2013-07-23,1279.7624979999844,ft,4198.695859580001
204,2013-07-24,1279.759449999984,ft,4198.68585958
205,2013-07-25,1279.756401999984,ft,4198.67585958
206,2013-07-26,1279.7411619999841,ft,4198.62585958
207,2013-07-27,1279.7472579999842,ft,4198.64585958
208,2013-07-28,1279.719825999984,ft,4198.55585958
209,2013-07-29,1279.7106819999842,ft,4198.5258595800005
210,2013-07-30,1279.7106819999842,ft,4198.5258595800005
211,2013-07-31,1279.7015379999843,ft,4198.495859580001
212,2013-08-01,1279.7076339999842,ft,4198.51585958
213,2013-08-02,1279.7106819999842,ft,4198.5258595800005
214,2013-08-03,1279.7015379999843,ft,4198.495859580001
215,2013-08-04,1279.680201999984,ft,4198.42585958
216,2013-08-05,1279.6680099999842,ft,4198.38585958
217,2013-08-06,1279.680201999984,ft,4198.42585958
218,2013-08-07,1279.6649619999841,ft,4198.37585958
219,2013-08-08,1279.6375299999843,ft,4198.285859580001
220,2013-08-09,1279.6222899999843,ft,4198.235859580001
221,2013-08-10,1279.619241999984,ft,4198.22585958
222,2013-08-11,1279.6253379999844,ft,4198.245859580001
223,2013-08-12,1279.6070499999842,ft,4198.18585958
224,2013-08-13,1279.6100979999842,ft,4198.195859580001
225,2013-08-14,1279.616193999984,ft,4198.21585958
226,2013-08-15,1279.6100979999842,ft,4198.195859580001
227,2013-08-16,1279.6040019999841,ft,4198.17585958
228,2013-08-17,1279.5918099999842,ft,4198.13585958
229,2013-08-18,1279.5948579999842,ft,4198.14585958
230,2013-08-19,1279.600953999984,ft,4198.16585958
231,2013-08-20,1279.5918099999842,ft,4198.13585958
232,2013-08-21,1279.5948579999842,ft,4198.14585958
233,2013-08-22,1279.582665999984,ft,4198.1058595800005
234,2013-08-23,1279.5491379999844,ft,4197.995859580001
235,2013-08-24,1279.5552339999842,ft,4198.01585958
236,2013-08-25,1279.5674259999842,ft,4198.05585958
237,2013-08-26,1279.5460899999841,ft,4197.985859580001
238,2013-08-27,1279.543041999984,ft,4197.97585958
239,2013-08-28,1279.5460899999841,ft,4197.985859580001
240,2013-08-29,1279.5491379999844,ft,4197.995859580001
241,2013-08-30,1279.5521859999842,ft,4198.00585958
242,2013-08-31,1279.5491379999844,ft,4197.995859580001
243,2013-09-01,1279.543041999984,ft,4197.97585958
244,2013-09-02,1279.5491379999844,ft,4197.995859580001
245,2013-09-03,1279.5613299999843,ft,4198.035859580001
246,2013-09-04,1279.5521859999842,ft,4198.00585958
247,2013-09-05,1279.5491379999844,ft,4197.995859580001
248,2013-09-06,1279.5521859999842,ft,4198.00585958
249,2013-09-07,1279.5308499999842,ft,4197.93585958
250,2013-09-08,1279.512561999984,ft,4197.87585958
251,2013-09-09,1279.543041999984,ft,4197.97585958
252,2013-09-10,1279.5308499999842,ft,4197.93585958
253,2013-09-11,1279.500369999984,ft,4197.83585958
254,2013-09-12,1279.500369999984,ft,4197.83585958
255,2013-09-13,1279.512561999984,ft,4197.87585958
256,2013-09-14,1279.5156099999842,ft,4197.88585958
257,2013-09-15,1279.5156099999842,ft,4197.88585958
258,2013-09-16,1279.5064659999841,ft,4197.8558595800005
259,2013-09-17,1279.5156099999842,ft,4197.88585958
260,2013-09-18,1279.543041999984,ft,4197.97585958
261,2013-09-19,1279.512561999984,ft,4197.87585958
262,2013-09-20,1279.5064659999841,ft,4197.8558595800005
263,2013-09-21,1279.4820819999843,ft,4197.7758595800005
264,2013-09-22,1279.536945999984,ft,4197.95585958
265,2013-09-23,1279.4790339999843,ft,4197.76585958
266,2013-09-24,1279.4790339999843,ft,4197.76585958
267,2013-09-25,1279.5064659999841,ft,4197.8558595800005
268,2013-09-26,1279.460745999984,ft,4197.70585958
269,2013-09-27,1279.4668419999841,ft,4197.72585958
270,2013-09-28,1279.4333139999842,ft,4197.615859580001
271,2013-09-29,1279.436361999984,ft,4197.62585958
272,2013-09-30,1279.4546499999842,ft,4197.68585958
273,2013-10-01,1279.4485539999841,ft,4197.66585958
274,2013-10-02,1279.460745999984,ft,4197.70585958
275,2013-10-03,1279.500369999984,ft,4197.83585958
276,2013-10-04,1279.460745999984,ft,4197.70585958
277,2013-10-05,1279.4211219999843,ft,4197.575859580001
278,2013-10-06,1279.4211219999843,ft,4197.575859580001
279,2013-10-07,1279.4211219999843,ft,4197.575859580001
280,2013-10-08,1279.4333139999842,ft,4197.615859580001
281,2013-10-09,1279.4272179999841,ft,4197.59585958
282,2013-10-10,1279.424169999984,ft,4197.58585958
283,2013-10-11,1279.4089299999844,ft,4197.535859580001
284,2013-10-12,1279.402833999984,ft,4197.51585958
285,2013-10-13,1279.4424579999843,ft,4197.64585958
286,2013-10-14,1279.4333139999842,ft,4197.615859580001
287,2013-10-15,1279.4211219999843,ft,4197.575859580001
288,2013-10-16,1279.402833999984,ft,4197.51585958
289,2013-10-17,1279.4058819999843,ft,4197.5258595800005
290,2013-10-18,1279.4089299999844,ft,4197.535859580001
291,2013-10-19,1279.3906419999842,ft,4197.47585958
292,2013-10-20,1279.399785999984,ft,4197.50585958
293,2013-10-21,1279.399785999984,ft,4197.50585958
294,2013-10-22,1279.3936899999842,ft,4197.485859580001
295,2013-10-23,1279.3936899999842,ft,4197.485859580001
296,2013-10-24,1279.3936899999842,ft,4197.485859580001
297,2013-10-25,1279.3936899999842,ft,4197.485859580001
298,2013-10-26,1279.3936899999842,ft,4197.485859580001
299,2013-10-27,1279.3875939999841,ft,4197.46585958
300,2013-10-28,1279.372353999984,ft,4197.41585958
301,2013-10-29,1279.3967379999842,ft,4197.495859580001
302,2013-10-30,1279.402833999984,ft,4197.51585958
303,2013-10-31,1279.4089299999844,ft,4197.535859580001
304,2013-11-01,1279.399785999984,ft,4197.50585958
305,2013-11-02,1279.384545999984,ft,4197.45585958
306,2013-11-03,1279.4272179999841,ft,4197.59585958
307,2013-11-04,1279.3875939999841,ft,4197.46585958
308,2013-11-05,1279.3784499999842,ft,4197.43585958
309,2013-11-06,1279.366257999984,ft,4197.39585958
310,2013-11-07,1279.3693059999844,ft,4197.405859580001
311,2013-11-08,1279.3754019999842,ft,4197.42585958
312,2013-11-09,1279.3784499999842,ft,4197.43585958
313,2013-11-10,1279.3754019999842,ft,4197.42585958
314,2013-11-11,1279.3754019999842,ft,4197.42585958
315,2013-11-12,1279.372353999984,ft,4197.41585958
316,2013-11-13,1279.3784499999842,ft,4197.43585958
317,2013-11-14,1279.372353999984,ft,4197.41585958
318,2013-11-15,1279.3906419999842,ft,4197.47585958
319,2013-11-16,1279.384545999984,ft,4197.45585958
320,2013-11-17,1279.366257999984,ft,4197.39585958
321,2013-11-18,1279.366257999984,ft,4197.39585958
322,2013-11-19,1279.363209999984,ft,4197.38585958
323,2013-11-20,1279.3754019999842,ft,4197.42585958
324,2013-11-21,1279.4485539999841,ft,4197.66585958
325,2013-11-22,1279.3693059999844,ft,4197.405859580001
326,2013-11-23,1279.3540659999842,ft,4197.3558595800005
327,2013-11-24,1279.363209999984,ft,4197.38585958
328,2013-11-25,1279.360161999984,ft,4197.37585958
329,2013-11-26,1279.360161999984,ft,4197.37585958
330,2013-11-27,1279.360161999984,ft,4197.37585958
331,2013-11-28,1279.360161999984,ft,4197.37585958
332,2013-11-29,1279.360161999984,ft,4197.37585958
333,2013-11-30,1279.360161999984,ft,4197.37585958
334,2013-12-01,1279.3540659999842,ft,4197.3558595800005
335,2013-12-02,1279.3693059999844,ft,4197.405859580001
336,2013-12-03,1279.3906419999842,ft,4197.47585958
337,2013-12-04,1279.3814979999843,ft,4197.445859580001
338,2013-12-05,1279.3388259999842,ft,4197.30585958
339,2013-12-06,1279.3449219999843,ft,4197.325859580001
340,2013-12-07,1279.366257999984,ft,4197.39585958
341,2013-12-08,1279.363209999984,ft,4197.38585958
342,2013-12-09,1279.3449219999843,ft,4197.325859580001
343,2013-12-10,1279.3388259999842,ft,4197.30585958
344,2013-12-11,1279.335777999984,ft,4197.29585958
345,2013-12-12,1279.3327299999844,ft,4197.285859580001
346,2013-12-13,1279.335777999984,ft,4197.29585958
347,2013-12-14,1279.3296819999841,ft,4197.2758595800005
348,2013-12-15,1279.3296819999841,ft,4197.2758595800005
349,2013-12-16,1279.3296819999841,ft,4197.2758595800005
350,2013-12-17,1279.3296819999841,ft,4197.2758595800005
351,2013-12-18,1279.3296819999841,ft,4197.2758595800005
352,2013-12-19,1279.399785999984,ft,4197.50585958
353,2013-12-20,1279.3814979999843,ft,4197.445859580001
354,2013-12-21,1279.360161999984,ft,4197.37585958
355,2013-12-22,1279.360161999984,ft,4197.37585958
356,2013-12-23,1279.360161999984,ft,4197.37585958
357,2013-12-24,1279.366257999984,ft,4197.39585958
358,2013-12-25,1279.360161999984,ft,4197.37585958
359,2013-12-26,1279.360161999984,ft,4197.37585958
360,2013-12-27,1279.360161999984,ft,4197.37585958
361,2013-12-28,1279.3693059999844,ft,4197.405859580001
362,2013-12-29,1279.363209999984,ft,4197.38585958
363,2013-12-30,1279.360161999984,ft,4197.37585958
364,2013-12-31,1279.360161999984,ft,4197.37585958
365,2014-01-01,1279.360161999984,ft,4197.37585958
366,2014-01-02,1279.360161999984,ft,4197.37585958
367,2014-01-03,1279.366257999984,ft,4197.39585958
368,2014-01-04,1279.3906419999842,ft,4197.47585958
369,2014-01-05,1279.3784499999842,ft,4197.43585958
370,2014-01-06,1279.366257999984,ft,4197.39585958
371,2014-01-07,1279.366257999984,ft,4197.39585958
372,2014-01-08,1279.3693059999844,ft,4197.405859580001
373,2014-01-09,1279.3784499999842,ft,4197.43585958
374,2014-01-10,1279.3754019999842,ft,4197.42585958
375,2014-01-11,1279.3754019999842,ft,4197.42585958
376,2014-01-12,1279.4150259999842,ft,4197.55585958
377,2014-01-13,1279.3814979999843,ft,4197.445859580001
378,2014-01-14,1279.3875939999841,ft,4197.46585958
379,2014-01-15,1279.3906419999842,ft,4197.47585958
380,2014-01-16,1279.3875939999841,ft,4197.46585958
381,2014-01-17,1279.3906419999842,ft,4197.47585958
382,2014-01-18,1279.3875939999841,ft,4197.46585958
383,2014-01-19,1279.3906419999842,ft,4197.47585958
384,2014-01-20,1279.3906419999842,ft,4197.47585958
385,2014-01-21,1279.3906419999842,ft,4197.47585958
386,2014-01-22,1279.3936899999842,ft,4197.485859580001
387,2014-01-23,1279.402833999984,ft,4197.51585958
388,2014-01-24,1279.3906419999842,ft,4197.47585958
389,2014-01-25,1279.3906419999842,ft,4197.47585958
390,2014-01-26,1279.3906419999842,ft,4197.47585958
391,2014-01-27,1279.3967379999842,ft,4197.495859580001
392,2014-01-28,1279.3967379999842,ft,4197.495859580001
393,2014-01-29,1279.3936899999842,ft,4197.485859580001
394,2014-01-30,1279.3936899999842,ft,4197.485859580001
395,2014-01-31,1279.4150259999842,ft,4197.55585958
396,2014-02-01,1279.4150259999842,ft,4197.55585958
397,2014-02-02,1279.399785999984,ft,4197.50585958
398,2014-02-03,1279.402833999984,ft,4197.51585958
399,2014-02-04,1279.4150259999842,ft,4197.55585958
400,2014-02-05,1279.4150259999842,ft,4197.55585958
401,2014-02-06,1279.4211219999843,ft,4197.575859580001
402,2014-02-07,1279.4150259999842,ft,4197.55585958
403,2014-02-08,1279.424169999984,ft,4197.58585958
404,2014-02-09,1279.424169999984,ft,4197.58585958
405,2014-02-10,1279.4272179999841,ft,4197.59585958
406,2014-02-11,1279.4211219999843,ft,4197.575859580001
407,2014-02-12,1279.4180739999842,ft,4197.5658595800005
408,2014-02-13,1279.4333139999842,ft,4197.615859580001
409,2014-02-14,1279.4302659999842,ft,4197.6058595800005
410,2014-02-15,1279.4485539999841,ft,4197.66585958
411,2014-02-16,1279.4729379999842,ft,4197.745859580001
412,2014-02-17,1279.439409999984,ft,4197.63585958
413,2014-02-18,1279.4455059999843,ft,4197.655859580001
414,2014-02-19,1279.512561999984,ft,4197.87585958
415,2014-02-20,1279.463793999984,ft,4197.71585958
416,2014-02-21,1279.4516019999842,ft,4197.67585958
417,2014-02-22,1279.4516019999842,ft,4197.67585958
418,2014-02-23,1279.4516019999842,ft,4197.67585958
419,2014-02-24,1279.4516019999842,ft,4197.67585958
420,2014-02-25,1279.4516019999842,ft,4197.67585958
421,2014-02-26,1279.4546499999842,ft,4197.68585958
422,2014-02-27,1279.460745999984,ft,4197.70585958
423,2014-02-28,1279.4576979999842,ft,4197.695859580001
424,2014-03-01,1279.4851299999843,ft,4197.785859580001
425,2014-03-02,1279.4790339999843,ft,4197.76585958
426,2014-03-03,1279.4851299999843,ft,4197.785859580001
427,2014-03-04,1279.4912259999842,ft,4197.80585958
428,2014-03-05,1279.4942739999842,ft,4197.8158595800005
429,2014-03-06,1279.503417999984,ft,4197.84585958
430,2014-03-07,1279.5217059999843,ft,4197.905859580001
431,2014-03-08,1279.5247539999841,ft,4197.91585958
432,2014-03-09,1279.5186579999843,ft,4197.89585958
433,2014-03-10,1279.5491379999844,ft,4197.995859580001
434,2014-03-11,1279.5552339999842,ft,4198.01585958
435,2014-03-12,1279.5186579999843,ft,4197.89585958
436,2014-03-13,1279.512561999984,ft,4197.87585958
437,2014-03-14,1279.5247539999841,ft,4197.91585958
438,2014-03-15,1279.5460899999841,ft,4197.985859580001
439,2014-03-16,1279.5095139999842,ft,4197.865859580001
440,2014-03-17,1279.6862979999842,ft,4198.445859580001
441,2014-03-18,1279.539993999984,ft,4197.96585958
442,2014-03-19,1279.5186579999843,ft,4197.89585958
443,2014-03-20,1279.5217059999843,ft,4197.905859580001
444,2014-03-21,1279.536945999984,ft,4197.95585958
445,2014-03-22,1279.5613299999843,ft,4198.035859580001
446,2014-03-23,1279.5156099999842,ft,4197.88585958
447,2014-03-24,1279.5186579999843,ft,4197.89585958
448,2014-03-25,1279.512561999984,ft,4197.87585958
449,2014-03-26,1279.5308499999842,ft,4197.93585958
450,2014-03-27,1279.5582819999843,ft,4198.0258595800005
451,2014-03-28,1279.5217059999843,ft,4197.905859580001
452,2014-03-29,1279.5186579999843,ft,4197.89585958
453,2014-03-30,1279.5918099999842,ft,4198.13585958
454,2014-03-31,1279.536945999984,ft,4197.95585958
455,2014-04-01,1279.5338979999842,ft,4197.945859580001
456,2014-04-02,1279.5491379999844,ft,4197.995859580001
457,2014-04-03,1279.543041999984,ft,4197.97585958
458,2014-04-04,1279.5308499999842,ft,4197.93585958
459,2014-04-05,1279.5552339999842,ft,4198.01585958
460,2014-04-06,1279.5643779999841,ft,4198.04585958
461,2014-04-07,1279.5521859999842,ft,4198.00585958
462,2014-04-08,1279.543041999984,ft,4197.97585958
463,2014-04-09,1279.5491379999844,ft,4197.995859580001
464,2014-04-10,1279.5491379999844,ft,4197.995859580001
465,2014-04-11,1279.5491379999844,ft,4197.995859580001
466,2014-04-12,1279.5613299999843,ft,4198.035859580001
467,2014-04-13,1279.6497219999842,ft,4198.325859580001
468,2014-04-14,1279.582665999984,ft,4198.1058595800005
469,2014-04-15,1279.582665999984,ft,4198.1058595800005
470,2014-04-16,1279.582665999984,ft,4198.1058595800005
471,2014-04-17,1279.5643779999841,ft,4198.04585958
472,2014-04-18,1279.579617999984,ft,4198.09585958
473,2014-04-19,1279.5704739999842,ft,4198.0658595800005
474,2014-04-20,1279.579617999984,ft,4198.09585958
475,2014-04-21,1279.5735219999842,ft,4198.075859580001
476,2014-04-22,1279.5735219999842,ft,4198.075859580001
477,2014-04-23,1279.5735219999842,ft,4198.075859580001
478,2014-04-24,1279.512561999984,ft,4197.87585958
479,2014-04-25,1279.543041999984,ft,4197.97585958
480,2014-04-26,1279.5735219999842,ft,4198.075859580001
481,2014-04-27,1279.5857139999844,ft,4198.115859580001
482,2014-04-28,1279.576569999984,ft,4198.08585958
483,2014-04-29,1279.5674259999842,ft,4198.05585958
484,2014-04-30,1279.5674259999842,ft,4198.05585958
485,2014-05-01,1279.543041999984,ft,4197.97585958
486,2014-05-02,1279.5278019999841,ft,4197.92585958
487,2014-05-03,1279.503417999984,ft,4197.84585958
488,2014-05-04,1279.5095139999842,ft,4197.865859580001
489,2014-05-05,1279.5156099999842,ft,4197.88585958
490,2014-05-06,1279.5582819999843,ft,4198.0258595800005
491,2014-05-07,1279.5278019999841,ft,4197.92585958
492,2014-05-08,1279.512561999984,ft,4197.87585958
493,2014-05-09,1279.5278019999841,ft,4197.92585958
494,2014-05-10,1279.536945999984,ft,4197.95585958
495,2014-05-11,1279.613145999984,ft,4198.20585958
496,2014-05-12,1279.4912259999842,ft,4197.80585958
497,2014-05-13,1279.4942739999842,ft,4197.8158595800005
498,2014-05-14,1279.4851299999843,ft,4197.785859580001
499,2014-05-15,1279.4942739999842,ft,4197.8158595800005
500,2014-05-16,1279.4942739999842,ft,4197.8158595800005
501,2014-05-17,1279.4973219999843,ft,4197.825859580001
502,2014-05-18,1279.512561999984,ft,4197.87585958
503,2014-05-19,1279.5095139999842,ft,4197.865859580001
504,2014-05-20,1279.5064659999841,ft,4197.8558595800005
505,2014-05-21,1279.4942739999842,ft,4197.8158595800005
506,2014-05-22,1279.500369999984,ft,4197.83585958
507,2014-05-23,1279.4698899999842,ft,4197.735859580001
508,2014-05-24,1279.4546499999842,ft,4197.68585958
509,2014-05-25,1279.4820819999843,ft,4197.7758595800005
510,2014-05-26,1279.463793999984,ft,4197.71585958
511,2014-05-27,1279.475985999984,ft,4197.75585958
512,2014-05-28,1279.4851299999843,ft,4197.785859580001
513,2014-05-29,1279.536945999984,ft,4197.95585958
514,2014-05-30,1279.4729379999842,ft,4197.745859580001
515,2014-05-31,1279.4576979999842,ft,4197.695859580001
516,2014-06-01,1279.463793999984,ft,4197.71585958
517,2014-06-02,1279.4516019999842,ft,4197.67585958
518,2014-06-03,1279.4455059999843,ft,4197.655859580001
519,2014-06-04,1279.4546499999842,ft,4197.68585958
520,2014-06-05,1279.4455059999843,ft,4197.655859580001
521,2014-06-06,1279.4455059999843,ft,4197.655859580001
522,2014-06-07,1279.439409999984,ft,4197.63585958
523,2014-06-08,1279.439409999984,ft,4197.63585958
524,2014-06-09,1279.399785999984,ft,4197.50585958
525,2014-06-10,1279.424169999984,ft,4197.58585958
526,2014-06-11,1279.4150259999842,ft,4197.55585958
527,2014-06-12,1279.3936899999842,ft,4197.485859580001
528,2014-06-13,1279.4211219999843,ft,4197.575859580001
529,2014-06-14,1279.399785999984,ft,4197.50585958
530,2014-06-15,1279.3814979999843,ft,4197.445859580001
531,2014-06-16,1279.3784499999842,ft,4197.43585958
532,2014-06-17,1279.384545999984,ft,4197.45585958
533,2014-06-18,1279.366257999984,ft,4197.39585958
534,2014-06-19,1279.3571139999842,ft,4197.365859580001
535,2014-06-20,1279.366257999984,ft,4197.39585958
536,2014-06-21,1279.372353999984,ft,4197.41585958
537,2014-06-22,1279.3693059999844,ft,4197.405859580001
538,2014-06-23,1279.3693059999844,ft,4197.405859580001
539,2014-06-24,1279.363209999984,ft,4197.38585958
540,2014-06-25,1279.363209999984,ft,4197.38585958
541,2014-06-26,1279.366257999984,ft,4197.39585958
542,2014-06-27,1279.3540659999842,ft,4197.3558595800005
543,2014-06-28,1279.3479699999841,ft,4197.33585958
544,2014-06-29,1279.3479699999841,ft,4197.33585958
545,2014-06-30,1279.3449219999843,ft,4197.325859580001
546,2014-07-01,1279.3296819999841,ft,4197.2758595800005
547,2014-07-02,1279.3296819999841,ft,4197.2758595800005
548,2014-07-03,1279.3174899999842,ft,4197.235859580001
549,2014-07-04,1279.3144419999842,ft,4197.22585958
550,2014-07-05,1279.3113939999841,ft,4197.21585958
551,2014-07-06,1279.3174899999842,ft,4197.235859580001
552,2014-07-07,1279.3174899999842,ft,4197.235859580001
553,2014-07-08,1279.3144419999842,ft,4197.22585958
554,2014-07-09,1279.2809139999843,ft,4197.115859580001
555,2014-07-10,1279.296153999984,ft,4197.16585958
556,2014-07-11,1279.2809139999843,ft,4197.115859580001
557,2014-07-12,1279.296153999984,ft,4197.16585958
558,2014-07-13,1279.2900579999841,ft,4197.14585958
559,2014-07-14,1279.299201999984,ft,4197.17585958
